"Year","AgeGroup","Occupation","Employment","Sex","Count"
2009,"35-44","OG","FT","M",26.8
2009,"35-44","OG","FT","F",6.5
2009,"35-44","OG","UN","M",1.8
2009,"35-44","OG","UR","M",6.2
2009,"35-44","TH","LF","M",614.2
2009,"35-44","TH","LF","F",721.3
2009,"35-44","TH","FT","M",542.2
2009,"35-44","TH","FT","F",546.5
2009,"35-44","TH","PT","M",28.9
2009,"35-44","TH","PT","F",125.6
2009,"35-44","TH","UN","M",43.1
2009,"35-44","TH","UN","F",49.3
2009,"35-44","TH","UR","M",7
2009,"35-44","TH","UR","F",6.8
2009,"45-54","AS","LF","M",18.8
2009,"45-54","AS","FT","M",17.5
2009,"45-54","CA","LF","M",9.8
2009,"45-54","CA","FT","M",8.6
2009,"45-54","EL","LF","M",12.8
2009,"45-54","EL","FT","M",11.4
2009,"45-54","EI","LF","M",14
2009,"45-54","EI","LF","F",4.4
2009,"45-54","EI","FT","M",11.9
2009,"45-54","EI","FT","F",4
2009,"45-54","EI","PT","M",1.6
2009,"45-54","EF","LF","M",5.6
2009,"45-54","EF","FT","M",4.6
2009,"45-54","FS","LF","M",14.7
2009,"45-54","FS","LF","F",15.1
2009,"45-54","FS","FT","M",12.7
2009,"45-54","FS","FT","F",10.7
2009,"45-54","FS","PT","F",4
2009,"45-54","HE","LF","M",2.1
2009,"45-54","HE","LF","F",11.7
2009,"45-54","HE","FT","M",1.9
2009,"45-54","HE","FT","F",8.3
2009,"45-54","HE","PT","F",3
2009,"45-54","TH","LF","M",33.1
2009,"45-54","TH","FT","M",28.9
2009,"45-54","TH","UN","M",3.5
2009,"45-54","TH","UR","M",10.6
2009,"45-54","HE","LF","M",9.4
2009,"45-54","HE","FT","M",7.9
2009,"45-54","IF","LF","M",11.1
2009,"45-54","IF","FT","M",9.6
2009,"45-54","LH","LF","M",4.3
2009,"45-54","LH","FT","M",3.2
2009,"45-54","MA","LF","M",8.7
2009,"45-54","MA","FT","M",7.2
2009,"45-54","PP","LF","M",9.2
2009,"45-54","PP","LF","F",4.8
2009,"45-54","PP","FT","M",7.6
2009,"45-54","PP","FT","F",3.4
2009,"45-54","LH","LF","M",21.1
2009,"45-54","LH","FT","M",18.9
2009,"45-54","LH","UN","M",1.8
2009,"45-54","LH","UR","M",8.5
2009,"45-54","PP","LF","M",6.7
2009,"45-54","PP","FT","M",5.8
2009,"45-54","TH","LF","M",42.3
2009,"45-54","TH","LF","F",12.8
2009,"45-54","TH","FT","M",36.3
2009,"45-54","TH","FT","F",9.2
2009,"45-54","TH","PT","M",2
2009,"45-54","TH","PT","F",2.5
2009,"45-54","TH","UN","M",3.9
2009,"45-54","TH","UR","M",9.2
2009,"45-54","WE","LF","M",10.4
2009,"45-54","WE","FT","M",7.5
2009,"45-54","WE","UN","M",2.7
2009,"45-54","WE","UR","M",26
2009,"45-54","OG","LF","M",23.1
2009,"45-54","OG","LF","F",8.5
2009,"45-54","OG","FT","M",21.2
2009,"45-54","OG","FT","F",7.8
2009,"45-54","TH","LF","M",656.7
2009,"45-54","TH","LF","F",775.4
2009,"45-54","TH","FT","M",577
2009,"45-54","TH","FT","F",594.7
2009,"45-54","TH","PT","M",30.8
2009,"45-54","TH","PT","F",136.1
2009,"45-54","TH","UN","M",48.9
2009,"45-54","TH","UN","F",44.6
2009,"45-54","TH","UR","M",7.4
2009,"45-54","TH","UR","F",5.8
2009,"55-64","AS","LF","M",9
2009,"55-64","AS","FT","M",7.7
2009,"55-64","CA","LF","M",5.9
2009,"55-64","CA","FT","M",4.8
2009,"55-64","EL","LF","M",6.4
2009,"55-64","EL","FT","M",5.6
2009,"55-64","EI","LF","M",5.1
2009,"55-64","EI","FT","M",4.5
2009,"55-64","EF","LF","M",3.3
2009,"55-64","EF","FT","M",3
2009,"55-64","FS","LF","M",7.2
2009,"55-64","FS","LF","F",10.3
2009,"55-64","FS","FT","M",6.3
2009,"55-64","FS","FT","F",7.8
2009,"55-64","FS","PT","F",2.1
2009,"55-64","HE","LF","M",1.7
2009,"55-64","HE","LF","F",2.9
2009,"55-64","HE","PT","F",1.7
2009,"55-64","TH","LF","M",19.3
2009,"55-64","TH","FT","M",16
2009,"55-64","TH","UN","M",1.8
2009,"55-64","TH","UR","M",9.3
2009,"55-64","HE","LF","M",4.7
2009,"55-64","HE","FT","M",3.8
2009,"55-64","IF","LF","M",5.5
2009,"55-64","IF","FT","M",4.2
2009,"55-64","LH","LF","M",3
2009,"55-64","LH","FT","M",1.7
2009,"55-64","MA","LF","M",3.5
2009,"55-64","MA","FT","M",2.5
2009,"55-64","PP","LF","M",3.3
2009,"55-64","PP","FT","M",2.3
2009,"55-64","LH","LF","M",9.8
2009,"55-64","LH","FT","M",8.8
2009,"55-64","PP","LF","M",3.1
2009,"55-64","PP","FT","M",2.8
2009,"55-64","TH","LF","M",25.5
2009,"55-64","TH","LF","F",9.7
2009,"55-64","TH","FT","M",21.7
2009,"55-64","TH","FT","F",7.9
2009,"55-64","TH","PT","M",2.7
2009,"55-64","WE","LF","M",4.9
2009,"55-64","WE","FT","M",4
2009,"55-64","OG","LF","M",9.4
2009,"55-64","OG","LF","F",2.4
2009,"55-64","OG","FT","M",7.6
2009,"55-64","OG","FT","F",2.1
2009,"55-64","TH","LF","M",370.2
2009,"55-64","TH","LF","F",423.2
2009,"55-64","TH","FT","M",293.3
2009,"55-64","TH","FT","F",286.7
2009,"55-64","TH","PT","M",45.6
2009,"55-64","TH","PT","F",113.7
2009,"55-64","TH","UN","M",31.4
2009,"55-64","TH","UN","F",22.7
2009,"55-64","TH","UR","M",8.5
2009,"55-64","TH","UR","F",5.4
2009,"65+","AS","LF","M",1.7
2009,"65+","FS","LF","M",1.6
2009,"65+","FS","LF","F",1.5
2009,"65+","FS","FT","M",1.5
2009,"65+","HE","LF","M",1.5
2009,"65+","TH","LF","M",3.9
2009,"65+","TH","FT","M",3
2009,"65+","TH","LF","M",4.1
2009,"65+","TH","FT","M",2.2
2009,"65+","TH","PT","M",1.9
2009,"65+","OG","LF","M",2
2009,"65+","TH","LF","M",96.3
2009,"65+","TH","LF","F",65.3
2009,"65+","TH","FT","M",56.2
2009,"65+","TH","FT","F",27.9
2009,"65+","TH","PT","M",35.2
2009,"65+","TH","PT","F",35.1
2009,"65+","TH","UN","M",4.9
2009,"65+","TH","UN","F",2.3
2009,"65+","TH","UR","M",5.1
2009,"65+","TH","UR","F",3.5
2010,"15-24","AS","LF","M",9.7
2010,"15-24","AS","FT","M",7.6
2010,"15-24","CA","LF","M",9
2010,"15-24","CA","FT","M",7.9
2010,"15-24","EL","LF","M",7.4
2010,"15-24","EL","FT","M",7
2010,"15-24","EI","LF","M",4.7
2010,"15-24","EI","FT","M",4
2010,"15-24","EF","LF","M",4.9
2010,"15-24","EF","FT","M",3.2
2010,"15-24","FS","LF","M",36.3
2010,"15-24","FS","LF","F",15.5
2010,"15-24","FS","FT","M",10.7
2010,"15-24","FS","FT","F",5.1
2010,"15-24","FS","PT","M",21.6
2010,"15-24","FS","PT","F",8.9
2010,"15-24","FS","UN","M",4
2010,"15-24","FS","UN","F",1.5
2010,"15-24","FS","UR","M",11
2010,"15-24","FS","UR","F",9.7
2010,"15-24","HE","LF","F",7.1
2010,"15-24","HE","FT","F",4.2
2010,"15-24","HE","PT","F",2.6
2010,"15-24","TH","LF","M",3.9
2010,"15-24","TH","FT","M",2.6
2010,"15-24","HE","LF","M",2.4
2010,"15-24","HE","FT","M",1.9
2010,"15-24","IF","LF","M",7.8
2010,"15-24","IF","FT","M",5.9
2010,"15-24","LH","LF","M",12.8
2010,"15-24","LH","LF","F",1.5
2010,"15-24","LH","FT","M",8.2
2010,"15-24","LH","PT","M",1.5
2010,"15-24","LH","UN","M",3.1
2010,"15-24","LH","UR","M",24.2
2010,"15-24","MA","LF","M",1.5
2010,"15-24","PP","LF","M",3.9
2010,"15-24","PP","FT","M",2.6
2010,"15-24","LH","LF","M",4.8
2010,"15-24","LH","FT","M",4.3
2010,"15-24","PP","LF","M",2.4
2010,"15-24","PP","FT","M",1.9
2010,"15-24","TH","LF","M",50.4
2010,"15-24","TH","LF","F",2.8
2010,"15-24","TH","FT","M",28.2
2010,"15-24","TH","FT","F",1.5
2010,"15-24","TH","PT","M",12
2010,"15-24","TH","UN","M",10.1
2010,"15-24","TH","UR","M",20
2010,"15-24","WE","LF","M",4
2010,"15-24","WE","FT","M",2.8
2010,"15-24","OG","LF","M",8.5
2010,"15-24","OG","LF","F",3.8
2010,"15-24","OG","FT","M",6.7
2010,"15-24","OG","FT","F",2.3
2010,"15-24","TH","LF","M",364.2
2010,"15-24","TH","LF","F",512.1
2010,"15-24","TH","FT","M",134.7
2010,"15-24","TH","FT","F",166
2010,"15-24","TH","PT","M",149.6
2010,"15-24","TH","PT","F",267.4
2010,"15-24","TH","UN","M",80
2010,"15-24","TH","UN","F",78.6
2010,"15-24","TH","UR","M",22
2010,"15-24","TH","UR","F",15.3
2010,"25-34","AS","LF","M",12
2010,"25-34","AS","FT","M",11.1
2010,"25-34","CA","LF","M",13.7
2010,"25-34","CA","FT","M",11.4
2010,"25-34","CA","UN","M",2
2010,"25-34","CA","UR","M",14.6
2010,"25-34","EL","LF","M",13.4
2010,"25-34","EL","FT","M",12.4
2010,"25-34","EI","LF","M",12.6
2010,"25-34","EI","LF","F",1.9
2010,"25-34","EI","FT","M",10.8
2010,"25-34","EI","FT","F",1.9
2010,"25-34","EF","LF","M",7.2
2010,"25-34","EF","FT","M",5.7
2010,"25-34","FS","LF","M",15.3
2010,"25-34","FS","LF","F",10.8
2010,"25-34","FS","FT","M",11.9
2010,"25-34","FS","FT","F",7.7
2010,"25-34","FS","PT","M",1.8
2010,"25-34","FS","PT","F",2.3
2010,"25-34","FS","UN","M",1.6
2010,"25-34","FS","UR","M",10.5
2010,"25-34","HE","LF","F",15.1
2010,"25-34","HE","FT","F",12
2010,"25-34","HE","PT","F",2.7
2010,"25-34","TH","LF","M",18.1
2010,"25-34","TH","FT","M",16.2
2010,"25-34","HE","LF","M",5.1
2010,"25-34","HE","FT","M",4.7
2010,"25-34","IF","LF","M",8.8
2010,"25-34","IF","FT","M",7.6
2010,"25-34","LH","LF","M",8.1
2010,"25-34","LH","FT","M",6
2010,"25-34","LH","UN","M",1.8
2010,"25-34","LH","UR","M",22.2
2010,"25-34","MA","LF","M",7.1
2010,"25-34","MA","FT","M",5.9
2010,"25-34","PP","LF","M",4.8
2010,"25-34","PP","FT","M",4.2
2010,"25-34","LH","LF","M",12.5
2010,"25-34","LH","FT","M",11.5
2010,"25-34","PP","LF","M",7.3
2010,"25-34","PP","FT","M",6.3
2010,"25-34","TH","LF","M",33
2010,"25-34","TH","LF","F",4.4
2010,"25-34","TH","FT","M",26.2
2010,"25-34","TH","FT","F",2.9
2010,"25-34","TH","PT","M",2.8
2010,"25-34","TH","UN","M",3.9
2010,"25-34","TH","UR","M",11.8
2010,"25-34","WE","LF","M",5.1
2010,"25-34","WE","FT","M",4.5
2010,"25-34","OG","LF","M",24.1
2010,"25-34","OG","LF","F",7.9
2010,"25-34","OG","FT","M",22.8
2010,"25-34","OG","FT","F",6.6
2010,"25-34","TH","LF","M",548.2
2010,"25-34","TH","LF","F",678.9
2010,"25-34","TH","FT","M",459.8
2010,"25-34","TH","FT","F",508.7
2010,"25-34","TH","PT","M",40.5
2010,"25-34","TH","PT","F",116.2
2010,"25-34","TH","UN","M",47.9
2010,"25-34","TH","UN","F",54
2010,"25-34","TH","UR","M",8.7
2010,"25-34","TH","UR","F",8
2010,"35-44","AS","LF","M",16.3
2010,"35-44","AS","FT","M",14.5
2010,"35-44","CA","LF","M",10.6
2010,"35-44","CA","FT","M",8.9
2010,"35-44","CA","UN","M",1.5
2010,"35-44","CA","UR","M",14.2
2010,"35-44","EL","LF","M",15.6
2010,"35-44","EL","FT","M",14.7
2010,"35-44","EI","LF","M",11.3
2010,"35-44","EI","LF","F",2.5
2010,"35-44","EI","FT","M",9.4
2010,"35-44","EI","FT","F",2.3
2010,"35-44","EF","LF","M",6.3
2010,"35-44","EF","FT","M",5.2
2010,"35-44","FS","LF","M",13.3
2010,"35-44","FS","LF","F",10.8
2010,"35-44","FS","FT","M",10.7
2010,"35-44","FS","FT","F",7.1
2010,"35-44","FS","PT","M",1.7
2010,"35-44","FS","PT","F",3
2010,"35-44","HE","LF","M",1.5
2010,"35-44","HE","LF","F",12.8
2010,"35-44","HE","FT","F",8.1
2010,"35-44","HE","PT","F",4.6
2010,"35-44","TH","LF","M",24.6
2010,"35-44","TH","FT","M",22.8
2010,"35-44","HE","LF","M",7.4
2010,"35-44","HE","FT","M",6.7
2010,"35-44","IF","LF","M",9.1
2010,"35-44","IF","FT","M",7.8
2010,"35-44","LH","LF","M",4.6
2010,"35-44","LH","FT","M",3.1
2010,"35-44","MA","LF","M",7.8
2010,"35-44","MA","FT","M",7.4
2010,"35-44","PP","LF","M",7.2
2010,"35-44","PP","LF","F",2.2
2010,"35-44","PP","FT","M",6.5
2010,"35-44","PP","FT","F",2
2010,"35-44","LH","LF","M",15.7
2010,"35-44","LH","LF","F",1.8
2010,"35-44","LH","FT","M",14.8
2010,"35-44","PP","LF","M",5.5
2010,"35-44","PP","FT","M",4.4
2010,"35-44","TH","LF","M",35
2010,"35-44","TH","LF","F",7.2
2010,"35-44","TH","FT","M",28.7
2010,"35-44","TH","FT","F",4.8
2010,"35-44","TH","PT","M",2.8
2010,"35-44","TH","PT","F",2
2010,"35-44","TH","UN","M",3.5
2010,"35-44","TH","UR","M",10
2010,"35-44","WE","LF","M",5.6
2010,"35-44","WE","FT","M",4.8
2010,"35-44","OG","LF","M",20.8
2010,"35-44","OG","LF","F",6.6
2010,"35-44","OG","FT","M",19.4
2010,"35-44","OG","FT","F",5.1
2010,"35-44","TH","LF","M",615.1
2010,"35-44","TH","LF","F",719.5
2010,"35-44","TH","FT","M",548.1
2010,"35-44","TH","FT","F",539.4
2010,"35-44","TH","PT","M",27.1
2010,"35-44","TH","PT","F",127.7
2010,"35-44","TH","UN","M",39.9
2010,"35-44","TH","UN","F",52.4
2010,"35-44","TH","UR","M",6.5
2010,"35-44","TH","UR","F",7.3
2010,"45-54","AS","LF","M",16.4
2010,"45-54","AS","FT","M",15.5
2010,"45-54","CA","LF","M",10.7
2010,"45-54","CA","FT","M",9.7
2010,"45-54","EL","LF","M",16
2010,"45-54","EL","FT","M",15.2
2010,"45-54","EI","LF","M",12.6
2010,"45-54","EI","LF","F",3.9
2010,"45-54","EI","FT","M",11.3
2010,"45-54","EI","FT","F",3.3
2010,"45-54","EF","LF","M",6
2010,"45-54","EF","FT","M",5.1
2010,"45-54","FS","LF","M",11.9
2010,"45-54","FS","LF","F",12.8
2010,"45-54","FS","FT","M",9.2
2010,"45-54","FS","FT","F",8
2010,"45-54","FS","PT","F",3.9
2010,"45-54","FS","UN","M",2
2010,"45-54","FS","UR","M",16.8
2010,"45-54","HE","LF","M",1.9
2010,"45-54","HE","LF","F",9
2010,"45-54","HE","FT","M",1.8
2010,"45-54","HE","FT","F",6.5
2010,"45-54","HE","PT","F",2.3
2010,"45-54","TH","LF","M",35
2010,"45-54","TH","FT","M",32.3
2010,"45-54","TH","UN","M",1.8
2010,"45-54","TH","UR","M",5.1
2010,"45-54","HE","LF","M",6.8
2010,"45-54","HE","FT","M",5.7
2010,"45-54","IF","LF","M",12
2010,"45-54","IF","FT","M",10.2
2010,"45-54","LH","LF","M",4.6
2010,"45-54","LH","FT","M",3.7
2010,"45-54","MA","LF","M",8.7
2010,"45-54","MA","FT","M",8.2
2010,"45-54","PP","LF","M",8.9
2010,"45-54","PP","LF","F",2.6
2010,"45-54","PP","FT","M",8.2
2010,"45-54","PP","FT","F",2.1
2010,"45-54","LH","LF","M",21.9
2010,"45-54","LH","FT","M",20.5
2010,"45-54","PP","LF","M",6.1
2010,"45-54","PP","FT","M",4.8
2010,"45-54","TH","LF","M",45.2
2010,"45-54","TH","LF","F",12.1
2010,"45-54","TH","FT","M",39.4
2010,"45-54","TH","FT","F",8.2
2010,"45-54","TH","PT","M",2.7
2010,"45-54","TH","PT","F",1.6
2010,"45-54","TH","UN","M",3.1
2010,"45-54","TH","UN","F",2.2
2010,"45-54","TH","UR","M",6.9
2010,"45-54","TH","UR","F",18.2
2010,"45-54","WE","LF","M",8
2010,"45-54","WE","FT","M",7.1
2010,"45-54","OG","LF","M",25
2010,"45-54","OG","LF","F",7
2010,"45-54","OG","FT","M",22.5
2010,"45-54","OG","FT","F",6.3
2010,"45-54","TH","LF","M",659.9
2010,"45-54","TH","LF","F",803.2
2010,"45-54","TH","FT","M",576
2010,"45-54","TH","FT","F",607.7
2010,"45-54","TH","PT","M",33
2010,"45-54","TH","PT","F",148.8
2010,"45-54","TH","UN","M",50.9
2010,"45-54","TH","UN","F",46.7
2010,"45-54","TH","UR","M",7.7
2010,"45-54","TH","UR","F",5.8
2010,"55-64","AS","LF","M",8.3
2010,"55-64","AS","FT","M",7.3
2010,"55-64","CA","LF","M",4.3
2010,"55-64","CA","FT","M",3.7
2010,"55-64","EL","LF","M",7.6
2010,"55-64","EL","FT","M",6.6
2010,"55-64","EI","LF","M",6.3
2010,"55-64","EI","LF","F",1.5
2010,"55-64","EI","FT","M",5.4
2010,"55-64","EI","FT","F",1.5
2010,"55-64","EF","LF","M",2.5
2010,"55-64","EF","FT","M",2.2
