"Year","Metric","AgeGroup","Occupation","Value"
2002,"MHW","15-24","WE",14
2002,"MHW","15-24","OT",13.7
2002,"MHW","25-34","OC",17
2002,"MHW","25-34","AS",16.83
2002,"MHW","25-34","CA",16
2002,"MHW","25-34","EL",21
2002,"MHW","25-34","EI",16.87
2002,"MHW","25-34","EF",21
2002,"MHW","25-34","FS",12
2002,"MHW","25-34","HE",9.75
2002,"MHW","25-34","TD",16
2002,"MHW","25-34","HE",15.5
2002,"MHW","25-34","IF",17.5
2002,"MHW","25-34","LH",13
2002,"MHW","25-34","MA",19
2002,"MHW","25-34","SM",15.5
2002,"MHW","25-34","MT",20.43
2002,"MHW","25-34","PP",18
2002,"MHW","25-34","TH",15
2002,"MHW","25-34","WE",17.35
2002,"MHW","25-34","OT",19.75
2002,"MHW","35-44","OC",18.9
2002,"MHW","35-44","AS",18
2002,"MHW","35-44","CA",19
2002,"MHW","35-44","EL",23
2002,"MHW","35-44","EI",18.46
2002,"MHW","35-44","EF",19
2002,"MHW","35-44","FS",12.02
2002,"MHW","35-44","HE",9.03
2002,"MHW","35-44","TD",16.57
2002,"MHW","35-44","HE",19.84
2002,"MHW","35-44","IF",19
2002,"MHW","35-44","LH",15
2002,"MHW","35-44","MA",20.94
2002,"MHW","35-44","SM",17
2002,"MHW","35-44","MT",22.21
2002,"MHW","35-44","PP",25
2002,"MHW","35-44","TH",15
2002,"MHW","35-44","WE",18.25
2002,"MHW","35-44","OT",23
2002,"MHW","45-54","OC",20
2002,"MHW","45-54","AS",20.51
2002,"MHW","45-54","CA",20
2002,"MHW","45-54","EL",22
2002,"MHW","45-54","EI",19.23
2002,"MHW","45-54","EF",24.83
2002,"MHW","45-54","FS",12
2002,"MHW","45-54","HE",14
2002,"MHW","45-54","TD",17
2002,"MHW","45-54","HE",20
2002,"MHW","45-54","IF",19
2002,"MHW","45-54","LH",15.19
2002,"MHW","45-54","MA",21.4
2002,"MHW","45-54","SM",17
2002,"MHW","45-54","MT",23
2002,"MHW","45-54","PP",29.52
2002,"MHW","45-54","TH",15.86
2002,"MHW","45-54","WE",20
2002,"MHW","45-54","OT",23.02
2002,"MHW","55-64","OC",18
2002,"MHW","55-64","AS",18.25
2002,"MHW","55-64","CA",23.5
2002,"MHW","55-64","EL",21
2002,"MHW","55-64","EI",16.4
2002,"MHW","55-64","FS",13.6
2002,"MHW","55-64","TD",16
2002,"MHW","55-64","HE",20
2002,"MHW","55-64","IF",22
2002,"MHW","55-64","MA",20
2002,"MHW","55-64","SM",19.02
2002,"MHW","55-64","MT",22
2002,"MHW","55-64","TH",15.87
2002,"MHW","55-64","WE",18.29
2002,"MHW","55-64","OT",25
2002,"MHW","65+","OC",12.35
2002,"MHW","65+","TH",11
2002,"MWW","15-24","OC",257.25
2002,"MWW","15-24","AS",400
2002,"MWW","15-24","CA",455
2002,"MWW","15-24","EL",504
2002,"MWW","15-24","EI",484
2002,"MWW","15-24","EF",562.5
2002,"MWW","15-24","FS",175
2002,"MWW","15-24","HE",320
2002,"MWW","15-24","TD",560
2002,"MWW","15-24","HE",650
2002,"MWW","15-24","IF",440
2002,"MWW","15-24","LH",340
2002,"MWW","15-24","MA",500
2002,"MWW","15-24","SM",530
2002,"MWW","15-24","MT",600
2002,"MWW","15-24","PP",532
2002,"MWW","15-24","TH",360
2002,"MWW","15-24","WE",560
2002,"MWW","15-24","OT",525
2002,"MWW","25-34","OC",671.2
2002,"MWW","25-34","AS",675
2002,"MWW","25-34","CA",660
2002,"MWW","25-34","EL",840
2002,"MWW","25-34","EI",660
2002,"MWW","25-34","EF",924
2002,"MWW","25-34","FS",464
2002,"MWW","25-34","HE",320
2002,"MWW","25-34","TD",750
2002,"MWW","25-34","HE",775
2002,"MWW","25-34","IF",700
2002,"MWW","25-34","LH",530.4
2002,"MWW","25-34","MA",756
2002,"MWW","25-34","SM",620
2002,"MWW","25-34","MT",836
2002,"MWW","25-34","PP",769.05
2002,"MWW","25-34","TH",590.8
2002,"MWW","25-34","WE",720
2002,"MWW","25-34","OT",769.13
2002,"MWW","35-44","OC",725.2
2002,"MWW","35-44","AS",730.57
2002,"MWW","35-44","CA",760
2002,"MWW","35-44","EL",940
2002,"MWW","35-44","EI",706.12
2002,"MWW","35-44","EF",792
2002,"MWW","35-44","FS",453.2
2002,"MWW","35-44","HE",300
2002,"MWW","35-44","TD",750
2002,"MWW","35-44","HE",840
2002,"MWW","35-44","IF",760
2002,"MWW","35-44","LH",595
2002,"MWW","35-44","MA",840
2002,"MWW","35-44","SM",680
2002,"MWW","35-44","MT",902.8
2002,"MWW","35-44","PP",1008
2002,"MWW","35-44","TH",600
2002,"MWW","35-44","WE",770
2002,"MWW","35-44","OT",894.38
2002,"MWW","45-54","OC",769.13
2002,"MWW","45-54","AS",853.2
2002,"MWW","45-54","CA",800
2002,"MWW","45-54","EL",880
2002,"MWW","45-54","EI",720
2002,"MWW","45-54","EF",947.2
2002,"MWW","45-54","FS",432
2002,"MWW","45-54","HE",400
2002,"MWW","45-54","TD",769.44
2002,"MWW","45-54","HE",872.8
2002,"MWW","45-54","IF",660
2002,"MWW","45-54","LH",625
2002,"MWW","45-54","MA",900
2002,"MWW","45-54","SM",680
2002,"MWW","45-54","MT",959.28
2002,"MWW","45-54","PP",1067.4
2002,"MWW","45-54","TH",600
2002,"MWW","45-54","WE",800
2002,"MWW","45-54","OT",882
2002,"MWW","55-64","OC",673.2
2002,"MWW","55-64","AS",730
2002,"MWW","55-64","CA",961.5
2002,"MWW","55-64","EL",840
2002,"MWW","55-64","EI",653.85
2002,"MWW","55-64","FS",480
2002,"MWW","55-64","TD",720
2002,"MWW","55-64","HE",814.8
2002,"MWW","55-64","IF",880
2002,"MWW","55-64","MA",802
2002,"MWW","55-64","SM",773.6
2002,"MWW","55-64","MT",920
2002,"MWW","55-64","TH",600
2002,"MWW","55-64","WE",757.2
2002,"MWW","55-64","OT",1000
2002,"MWW","65+","OC",346.08
2002,"MWW","65+","TH",320
2003,"TEM","15-24","OC",894.9
2003,"TEM","15-24","AS",12.2
2003,"TEM","15-24","CA",4.5
2003,"TEM","15-24","EL",5.7
2003,"TEM","15-24","EI",8.8
2003,"TEM","15-24","EF",2.3
2003,"TEM","15-24","FS",38.7
2003,"TEM","15-24","HE",6.9
2003,"TEM","15-24","TD",5
2003,"TEM","15-24","HE",2
2003,"TEM","15-24","IF",5.1
2003,"TEM","15-24","LH",10.4
2003,"TEM","15-24","MA",6.4
2003,"TEM","15-24","SM",5.6
2003,"TEM","15-24","MT",3.9
2003,"TEM","15-24","PP",3.4
2003,"TEM","15-24","TH",43.7
2003,"TEM","15-24","WE",3.2
2003,"TEM","15-24","OT",10.9
2003,"TEM","25-34","OC",1240.9
2003,"TEM","25-34","AS",17.3
2003,"TEM","25-34","CA",8.5
2003,"TEM","25-34","EL",11.8
2003,"TEM","25-34","EI",27.4
2003,"TEM","25-34","EF",3.5
2003,"TEM","25-34","FS",19.7
2003,"TEM","25-34","HE",8.9
2003,"TEM","25-34","TD",19
2003,"TEM","25-34","HE",5.3
2003,"TEM","25-34","IF",6.3
2003,"TEM","25-34","LH",3.7
2003,"TEM","25-34","MA",12.6
2003,"TEM","25-34","SM",16.2
2003,"TEM","25-34","MT",12.4
2003,"TEM","25-34","PP",5.2
2003,"TEM","25-34","TH",34.8
2003,"TEM","25-34","WE",8
2003,"TEM","25-34","OT",25.9
2003,"TEM","35-44","OC",1418
2003,"TEM","35-44","AS",18.5
2003,"TEM","35-44","CA",6.7
2003,"TEM","35-44","EL",17.1
2003,"TEM","35-44","EI",23.3
2003,"TEM","35-44","EF",5.5
2003,"TEM","35-44","FS",26.3
2003,"TEM","35-44","HE",7
2003,"TEM","35-44","TD",30.1
2003,"TEM","35-44","HE",7.7
2003,"TEM","35-44","IF",6.8
2003,"TEM","35-44","LH",3.9
2003,"TEM","35-44","MA",15.6
2003,"TEM","35-44","SM",16.2
2003,"TEM","35-44","MT",19.3
2003,"TEM","35-44","PP",6.2
2003,"TEM","35-44","TH",46.8
2003,"TEM","35-44","WE",10.3
2003,"TEM","35-44","OT",28.2
2003,"TEM","45-54","OC",1173.2
2003,"TEM","45-54","AS",9.1
2003,"TEM","45-54","CA",4.4
2003,"TEM","45-54","EL",12
2003,"TEM","45-54","EI",18.3
2003,"TEM","45-54","EF",2.9
2003,"TEM","45-54","FS",25.2
2003,"TEM","45-54","HE",3.9
2003,"TEM","45-54","TD",16.7
2003,"TEM","45-54","HE",6.3
2003,"TEM","45-54","IF",3.2
2003,"TEM","45-54","LH",1.6
2003,"TEM","45-54","MA",11
2003,"TEM","45-54","SM",11.4
2003,"TEM","45-54","MT",21.2
2003,"TEM","45-54","PP",4.7
2003,"TEM","45-54","TH",39.2
2003,"TEM","45-54","WE",5.6
2003,"TEM","45-54","OT",22.9
2003,"TEM","55-64","OC",512.3
2003,"TEM","55-64","AS",5.1
2003,"TEM","55-64","EL",6.3
2003,"TEM","55-64","EI",4.4
2003,"TEM","55-64","FS",10.1
2003,"TEM","55-64","TD",12.9
2003,"TEM","55-64","HE",2.5
2003,"TEM","55-64","IF",1.8
2003,"TEM","55-64","MA",4.1
2003,"TEM","55-64","SM",5.4
2003,"TEM","55-64","MT",7.5
2003,"TEM","55-64","PP",3.3
2003,"TEM","55-64","TH",23.8
2003,"TEM","55-64","WE",3.3
2003,"TEM","55-64","OT",8.2
2003,"TEM","65+","OC",57.2
2003,"TEM","65+","TH",2.4
2003,"AHW","15-24","OC",10.41
2003,"AHW","15-24","AS",11.74
2003,"AHW","15-24","CA",12.39
2003,"AHW","15-24","EL",13.41
2003,"AHW","15-24","EI",14.46
2003,"AHW","15-24","EF",15.02
2003,"AHW","15-24","FS",8.46
2003,"AHW","15-24","HE",9.27
2003,"AHW","15-24","TD",13.56
2003,"AHW","15-24","HE",16.26
2003,"AHW","15-24","IF",13.03
2003,"AHW","15-24","LH",10.71
2003,"AHW","15-24","MA",13.61
2003,"AHW","15-24","SM",14.91
2003,"AHW","15-24","MT",15
2003,"AHW","15-24","PP",14.84
2003,"AHW","15-24","TH",10.99
2003,"AHW","15-24","WE",14.42
2003,"AHW","15-24","OT",15.52
2003,"AHW","25-34","OC",18.64
2003,"AHW","25-34","AS",17.85
2003,"AHW","25-34","CA",18.15
2003,"AHW","25-34","EL",19.73
2003,"AHW","25-34","EI",18.69
2003,"AHW","25-34","EF",18.9
2003,"AHW","25-34","FS",12.75
2003,"AHW","25-34","HE",12.39
2003,"AHW","25-34","TD",15.77
2003,"AHW","25-34","HE",21.13
2003,"AHW","25-34","IF",16.84
2003,"AHW","25-34","LH",13.73
2003,"AHW","25-34","MA",18.7
2003,"AHW","25-34","SM",17.86
2003,"AHW","25-34","MT",21.25
2003,"AHW","25-34","PP",22.9
2003,"AHW","25-34","TH",14.67
2003,"AHW","25-34","WE",18.61
2003,"AHW","25-34","OT",21.06
2003,"AHW","35-44","OC",20.93
2003,"AHW","35-44","AS",18.34
2003,"AHW","35-44","CA",19.12
2003,"AHW","35-44","EL",24.05
2003,"AHW","35-44","EI",19.75
2003,"AHW","35-44","EF",23.61
2003,"AHW","35-44","FS",13.13
2003,"AHW","35-44","HE",11.06
2003,"AHW","35-44","TD",17.67
2003,"AHW","35-44","HE",20.72
2003,"AHW","35-44","IF",19.8
2003,"AHW","35-44","LH",16.07
2003,"AHW","35-44","MA",20.89
2003,"AHW","35-44","SM",19.51
2003,"AHW","35-44","MT",22.67
2003,"AHW","35-44","PP",23.25
2003,"AHW","35-44","TH",15.71
2003,"AHW","35-44","WE",19.1
2003,"AHW","35-44","OT",23.45
2003,"AHW","45-54","OC",22.26
2003,"AHW","45-54","AS",20.26
2003,"AHW","45-54","CA",19.92
2003,"AHW","45-54","EL",23.58
2003,"AHW","45-54","EI",21.16
2003,"AHW","45-54","EF",25.89
2003,"AHW","45-54","FS",14.22
2003,"AHW","45-54","HE",16.35
2003,"AHW","45-54","TD",18.41
2003,"AHW","45-54","HE",21.19
2003,"AHW","45-54","IF",19.42
2003,"AHW","45-54","LH",15.49
2003,"AHW","45-54","MA",22.23
2003,"AHW","45-54","SM",18.77
2003,"AHW","45-54","MT",23.51
2003,"AHW","45-54","PP",25.74
2003,"AHW","45-54","TH",16.68
2003,"AHW","45-54","WE",22.03
2003,"AHW","45-54","OT",25.84
2003,"AHW","55-64","OC",21.06
2003,"AHW","55-64","AS",18.68
2003,"AHW","55-64","EL",21.31
2003,"AHW","55-64","EI",20.16
2003,"AHW","55-64","FS",13.15
2003,"AHW","55-64","TD",17.69
2003,"AHW","55-64","HE",21.48
2003,"AHW","55-64","IF",24
2003,"AHW","55-64","MA",22.81
2003,"AHW","55-64","SM",19
2003,"AHW","55-64","MT",23.96
2003,"AHW","55-64","PP",27.97
2003,"AHW","55-64","TH",15.22
2003,"AHW","55-64","WE",19.84
2003,"AHW","55-64","OT",22.16
2003,"AHW","65+","OC",17.01
2003,"AHW","65+","TH",13.04
2003,"AWW","15-24","OC",311.91
2003,"AWW","15-24","AS",466.83
2003,"AWW","15-24","CA",479.01
2003,"AWW","15-24","EL",538.19
2003,"AWW","15-24","EI",537.25
2003,"AWW","15-24","EF",601.78
2003,"AWW","15-24","FS",234.55
2003,"AWW","15-24","HE",323.35
2003,"AWW","15-24","TD",564
2003,"AWW","15-24","HE",676.37
2003,"AWW","15-24","IF",518.33
2003,"AWW","15-24","LH",396.29
2003,"AWW","15-24","MA",552.63
2003,"AWW","15-24","SM",559.39
2003,"AWW","15-24","MT",606.49
2003,"AWW","15-24","PP",602.33
2003,"AWW","15-24","TH",377.85
2003,"AWW","15-24","WE",596.09
2003,"AWW","15-24","OT",590.04
2003,"AWW","25-34","OC",714.34
2003,"AWW","25-34","AS",754.93
2003,"AWW","25-34","CA",753.24
2003,"AWW","25-34","EL",787.95
2003,"AWW","25-34","EI",724.28
2003,"AWW","25-34","EF",770.09
2003,"AWW","25-34","FS",480.82
2003,"AWW","25-34","HE",441.86
2003,"AWW","25-34","TD",715.3
2003,"AWW","25-34","HE",1007.32
2003,"AWW","25-34","IF",689.25
2003,"AWW","25-34","LH",547.66
2003,"AWW","25-34","MA",763.25
2003,"AWW","25-34","SM",713.08
2003,"AWW","25-34","MT",865.78
2003,"AWW","25-34","PP",912.51
2003,"AWW","25-34","TH",569.86
2003,"AWW","25-34","WE",754.68
2003,"AWW","25-34","OT",832.16
2003,"AWW","35-44","OC",797.83
2003,"AWW","35-44","AS",752.97
2003,"AWW","35-44","CA",810.04
2003,"AWW","35-44","EL",958.14
2003,"AWW","35-44","EI",774.51
2003,"AWW","35-44","EF",944.71
2003,"AWW","35-44","FS",496.77
2003,"AWW","35-44","HE",397.41
2003,"AWW","35-44","TD",808.72
2003,"AWW","35-44","HE",918.86
2003,"AWW","35-44","IF",789.8
2003,"AWW","35-44","LH",656.17
2003,"AWW","35-44","MA",852.75
2003,"AWW","35-44","SM",778.47
2003,"AWW","35-44","MT",922.21
2003,"AWW","35-44","PP",936.64
2003,"AWW","35-44","TH",615.62
2003,"AWW","35-44","WE",781.01
2003,"AWW","35-44","OT",928.83
2003,"AWW","45-54","OC",846.16
2003,"AWW","45-54","AS",846.9
2003,"AWW","45-54","CA",805.89
2003,"AWW","45-54","EL",927.99
2003,"AWW","45-54","EI",815.98
2003,"AWW","45-54","EF",1031.48
2003,"AWW","45-54","FS",539.58
2003,"AWW","45-54","HE",527.64
2003,"AWW","45-54","TD",844.82
2003,"AWW","45-54","HE",902.85
2003,"AWW","45-54","IF",763.2
2003,"AWW","45-54","LH",599.93
2003,"AWW","45-54","MA",888.92
2003,"AWW","45-54","SM",737.54
2003,"AWW","45-54","MT",952.82
2003,"AWW","45-54","PP",1018.61
2003,"AWW","45-54","TH",644.4
2003,"AWW","45-54","WE",877.87
2003,"AWW","45-54","OT",1044.69
2003,"AWW","55-64","OC",777.53
2003,"AWW","55-64","AS",759.01
2003,"AWW","55-64","EL",840.16
2003,"AWW","55-64","EI",781.56
2003,"AWW","55-64","FS",463.3
2003,"AWW","55-64","TD",762.32
2003,"AWW","55-64","HE",900.9
2003,"AWW","55-64","IF",909.21
2003,"AWW","55-64","MA",906.74
2003,"AWW","55-64","SM",756.86
2003,"AWW","55-64","MT",974.49
2003,"AWW","55-64","PP",1095.87
2003,"AWW","55-64","TH",585.91
2003,"AWW","55-64","WE",780.48
2003,"AWW","55-64","OT",878.25
2003,"AWW","65+","OC",484.18
2003,"AWW","65+","TH",397.07
2003,"MHW","15-24","OC",9
2003,"MHW","15-24","AS",10
2003,"MHW","15-24","CA",12
2003,"MHW","15-24","EL",13
2003,"MHW","15-24","EI",12.82
2003,"MHW","15-24","EF",12.5
2003,"MHW","15-24","FS",7.5
2003,"MHW","15-24","HE",9
2003,"MHW","15-24","TD",13
2003,"MHW","15-24","HE",14.75
2003,"MHW","15-24","IF",12
2003,"MHW","15-24","LH",10
2003,"MHW","15-24","MA",13
2003,"MHW","15-24","SM",14.35
2003,"MHW","15-24","MT",15
2003,"MHW","15-24","PP",13
2003,"MHW","15-24","TH",10
2003,"MHW","15-24","WE",12
2003,"MHW","15-24","OT",14.86
2003,"MHW","25-34","OC",17.18
2003,"MHW","25-34","AS",17
2003,"MHW","25-34","CA",17.1
2003,"MHW","25-34","EL",20
2003,"MHW","25-34","EI",17.68
2003,"MHW","25-34","EF",18
2003,"MHW","25-34","FS",11.5
2003,"MHW","25-34","HE",11.69
2003,"MHW","25-34","TD",15
2003,"MHW","25-34","HE",20
2003,"MHW","25-34","IF",17
2003,"MHW","25-34","LH",12
2003,"MHW","25-34","MA",19
2003,"MHW","25-34","SM",16.5
2003,"MHW","25-34","MT",21
2003,"MHW","25-34","PP",23.75
2003,"MHW","25-34","TH",14.5
2003,"MHW","25-34","WE",17
2003,"MHW","25-34","OT",19.23
2003,"MHW","35-44","OC",19.18
2003,"MHW","35-44","AS",19
2003,"MHW","35-44","CA",19
2003,"MHW","35-44","EL",25
2003,"MHW","35-44","EI",18.2
2003,"MHW","35-44","EF",22
2003,"MHW","35-44","FS",12
2003,"MHW","35-44","HE",10
2003,"MHW","35-44","TD",16.6
2003,"MHW","35-44","HE",21
2003,"MHW","35-44","IF",18
2003,"MHW","35-44","LH",15
2003,"MHW","35-44","MA",20
2003,"MHW","35-44","SM",19
2003,"MHW","35-44","MT",22.5
2003,"MHW","35-44","PP",23
2003,"MHW","35-44","TH",15
2003,"MHW","35-44","WE",18.6
2003,"MHW","35-44","OT",23
2003,"MHW","45-54","OC",20
2003,"MHW","45-54","AS",20
2003,"MHW","45-54","CA",18.5
2003,"MHW","45-54","EL",25
2003,"MHW","45-54","EI",19.23
2003,"MHW","45-54","EF",27
2003,"MHW","45-54","FS",13
2003,"MHW","45-54","HE",14.42
2003,"MHW","45-54","TD",17.5
2003,"MHW","45-54","HE",20
2003,"MHW","45-54","IF",18
2003,"MHW","45-54","LH",14
2003,"MHW","45-54","MA",22
2003,"MHW","45-54","SM",17.61
2003,"MHW","45-54","MT",23
2003,"MHW","45-54","PP",25.48
2003,"MHW","45-54","TH",16.17
2003,"MHW","45-54","WE",20.02
2003,"MHW","45-54","OT",25
2003,"MHW","55-64","OC",18.46
2003,"MHW","55-64","AS",18.5
2003,"MHW","55-64","EL",21.96
2003,"MHW","55-64","EI",22
2003,"MHW","55-64","FS",12.95
2003,"MHW","55-64","TD",17
2003,"MHW","55-64","HE",21
2003,"MHW","55-64","IF",26
2003,"MHW","55-64","MA",23
2003,"MHW","55-64","SM",17.55
2003,"MHW","55-64","MT",23
2003,"MHW","55-64","PP",29.25
2003,"MHW","55-64","TH",15.01
2003,"MHW","55-64","WE",19
2003,"MHW","55-64","OT",21.63
2003,"MHW","65+","OC",13
2003,"MHW","65+","TH",11.54
2003,"MWW","15-24","OC",262.5
2003,"MWW","15-24","AS",440
2003,"MWW","15-24","CA",480
2003,"MWW","15-24","EL",515.6
2003,"MWW","15-24","EI",480.75
2003,"MWW","15-24","EF",525
2003,"MWW","15-24","FS",183.75
2003,"MWW","15-24","HE",300
2003,"MWW","15-24","TD",520
2003,"MWW","15-24","HE",619.5
2003,"MWW","15-24","IF",480
2003,"MWW","15-24","LH",406.8
2003,"MWW","15-24","MA",520
2003,"MWW","15-24","SM",521.6
2003,"MWW","15-24","MT",600
2003,"MWW","15-24","PP",520
2003,"MWW","15-24","TH",380
2003,"MWW","15-24","WE",528
2003,"MWW","15-24","OT",585
2003,"MWW","25-34","OC",673.2
2003,"MWW","25-34","AS",725
2003,"MWW","25-34","CA",704
2003,"MWW","25-34","EL",792
2003,"MWW","25-34","EI",692.4
2003,"MWW","25-34","EF",704
2003,"MWW","25-34","FS",450
2003,"MWW","25-34","HE",400.05
2003,"MWW","25-34","TD",717.2
2003,"MWW","25-34","HE",902
2003,"MWW","25-34","IF",704
2003,"MWW","25-34","LH",484
2003,"MWW","25-34","MA",780
2003,"MWW","25-34","SM",680
2003,"MWW","25-34","MT",855
2003,"MWW","25-34","PP",880
2003,"MWW","25-34","TH",578
2003,"MWW","25-34","WE",692
2003,"MWW","25-34","OT",769.2
2003,"MWW","35-44","OC",740
2003,"MWW","35-44","AS",781
2003,"MWW","35-44","CA",765
2003,"MWW","35-44","EL",1000
2003,"MWW","35-44","EI",720
2003,"MWW","35-44","EF",968
2003,"MWW","35-44","FS",460
2003,"MWW","35-44","HE",399.9
2003,"MWW","35-44","TD",750
2003,"MWW","35-44","HE",858
2003,"MWW","35-44","IF",720
2003,"MWW","35-44","LH",660
2003,"MWW","35-44","MA",800
2003,"MWW","35-44","SM",760
2003,"MWW","35-44","MT",903.75
2003,"MWW","35-44","PP",900
2003,"MWW","35-44","TH",600
2003,"MWW","35-44","WE",760
2003,"MWW","35-44","OT",920
2003,"MWW","45-54","OC",769.2
2003,"MWW","45-54","AS",800
2003,"MWW","45-54","CA",740
2003,"MWW","45-54","EL",945
2003,"MWW","45-54","EI",769.2
2003,"MWW","45-54","EF",1041.25
2003,"MWW","45-54","FS",484
2003,"MWW","45-54","HE",495.38
2003,"MWW","45-54","TD",800
2003,"MWW","45-54","HE",865.5
2003,"MWW","45-54","IF",750
2003,"MWW","45-54","LH",600
2003,"MWW","45-54","MA",880
2003,"MWW","45-54","SM",700
2003,"MWW","45-54","MT",940
2003,"MWW","45-54","PP",1019.2
2003,"MWW","45-54","TH",640
2003,"MWW","45-54","WE",840
2003,"MWW","45-54","OT",1030.88
2003,"MWW","55-64","OC",680
2003,"MWW","55-64","AS",770
2003,"MWW","55-64","EL",875
2003,"MWW","55-64","EI",750
2003,"MWW","55-64","FS",441
2003,"MWW","55-64","TD",739.2
2003,"MWW","55-64","HE",840
2003,"MWW","55-64","IF",988
2003,"MWW","55-64","MA",950
2003,"MWW","55-64","SM",702
2003,"MWW","55-64","MT",920
2003,"MWW","55-64","PP",1080
2003,"MWW","55-64","TH",600
2003,"MWW","55-64","WE",760
2003,"MWW","55-64","OT",865.2
2003,"MWW","65+","OC",370
2003,"MWW","65+","TH",378
2004,"TEM","15-24","OC",912
2004,"TEM","15-24","AS",12.5
2004,"TEM","15-24","CA",4.4
2004,"TEM","15-24","EL",5.3
2004,"TEM","15-24","EI",8.3
2004,"TEM","15-24","EF",3.2
2004,"TEM","15-24","FS",43.3
2004,"TEM","15-24","HE",4.5
2004,"TEM","15-24","TD",3.4
2004,"TEM","15-24","IF",3.8
2004,"TEM","15-24","LH",12.2
2004,"TEM","15-24","MA",4.8
2004,"TEM","15-24","SM",6.8
2004,"TEM","15-24","MT",4.9
2004,"TEM","15-24","PP",1.7
2004,"TEM","15-24","TH",45.9
2004,"TEM","15-24","WE",4.1
2004,"TEM","15-24","OT",9.5
2004,"TEM","25-34","OC",1240.7
2004,"TEM","25-34","AS",17.6
2004,"TEM","25-34","CA",4.8
2004,"TEM","25-34","EL",11.8
2004,"TEM","25-34","EI",24.5
2004,"TEM","25-34","EF",3.4
2004,"TEM","25-34","FS",24.5
2004,"TEM","25-34","HE",8.8
2004,"TEM","25-34","TD",14.1
2004,"TEM","25-34","HE",5.1
2004,"TEM","25-34","IF",5.8
2004,"TEM","25-34","LH",4.5
2004,"TEM","25-34","MA",11.7
2004,"TEM","25-34","SM",14.8
2004,"TEM","25-34","MT",16.9
2004,"TEM","25-34","PP",5.1
2004,"TEM","25-34","TH",37.2
2004,"TEM","25-34","WE",7.7
2004,"TEM","25-34","OT",25.8
2004,"TEM","35-44","OC",1424.1
2004,"TEM","35-44","AS",17.2
2004,"TEM","35-44","CA",6.2
2004,"TEM","35-44","EL",14.9
2004,"TEM","35-44","EI",25.1
2004,"TEM","35-44","EF",6.2
2004,"TEM","35-44","FS",29.6
2004,"TEM","35-44","HE",6.9
2004,"TEM","35-44","TD",20.2
2004,"TEM","35-44","HE",6.9
2004,"TEM","35-44","IF",6.1
2004,"TEM","35-44","LH",3.1
2004,"TEM","35-44","MA",14.6
2004,"TEM","35-44","SM",16.3
2004,"TEM","35-44","MT",21.1
2004,"TEM","35-44","PP",3.8
2004,"TEM","35-44","TH",44
2004,"TEM","35-44","WE",10.9
2004,"TEM","35-44","OT",30
2004,"TEM","45-54","OC",1200.6
2004,"TEM","45-54","AS",9.2
2004,"TEM","45-54","CA",3.7
2004,"TEM","45-54","EL",11.5
2004,"TEM","45-54","EI",16.3
2004,"TEM","45-54","EF",3.4
2004,"TEM","45-54","FS",21.6
2004,"TEM","45-54","HE",2
2004,"TEM","45-54","TD",19
2004,"TEM","45-54","HE",6.2
2004,"TEM","45-54","IF",4
2004,"TEM","45-54","LH",2.9
2004,"TEM","45-54","MA",10.8
2004,"TEM","45-54","SM",12.9
2004,"TEM","45-54","MT",20.5
2004,"TEM","45-54","PP",5
2004,"TEM","45-54","TH",42.9
2004,"TEM","45-54","WE",9.2
2004,"TEM","45-54","OT",25.2
2004,"TEM","55-64","OC",542.5
2004,"TEM","55-64","AS",2.9
2004,"TEM","55-64","EL",6.1
2004,"TEM","55-64","EI",5.8
2004,"TEM","55-64","EF",1.6
2004,"TEM","55-64","FS",10.3
2004,"TEM","55-64","TD",13.2
2004,"TEM","55-64","HE",4.6
2004,"TEM","55-64","MA",5.7
2004,"TEM","55-64","SM",6.7
2004,"TEM","55-64","MT",6.9
2004,"TEM","55-64","PP",1.8
2004,"TEM","55-64","TH",25.6
2004,"TEM","55-64","WE",2.9
2004,"TEM","55-64","OT",7.1
2004,"TEM","65+","OC",57.3
2004,"TEM","65+","TH",2.2
2004,"AHW","15-24","OC",10.4
2004,"AHW","15-24","AS",11.41
2004,"AHW","15-24","CA",12.91
2004,"AHW","15-24","EL",13.6
2004,"AHW","15-24","EI",13.33
2004,"AHW","15-24","EF",15.05
2004,"AHW","15-24","FS",8.36
2004,"AHW","15-24","HE",9.37
2004,"AHW","15-24","TD",12.94
2004,"AHW","15-24","IF",12.68
2004,"AHW","15-24","LH",10.31
2004,"AHW","15-24","MA",13.68
2004,"AHW","15-24","SM",13.94
2004,"AHW","15-24","MT",18.1
2004,"AHW","15-24","PP",13.64
2004,"AHW","15-24","TH",11.23
2004,"AHW","15-24","WE",13.17
2004,"AHW","15-24","OT",14.58
2004,"AHW","25-34","OC",19.11
2004,"AHW","25-34","AS",18.17
2004,"AHW","25-34","CA",18.79
2004,"AHW","25-34","EL",19.56
2004,"AHW","25-34","EI",19.44
2004,"AHW","25-34","EF",22.28
2004,"AHW","25-34","FS",12.95
2004,"AHW","25-34","HE",12.83
2004,"AHW","25-34","TD",16.96
2004,"AHW","25-34","HE",19.37
2004,"AHW","25-34","IF",18.23
2004,"AHW","25-34","LH",15.17
2004,"AHW","25-34","MA",18.43
2004,"AHW","25-34","SM",18.12
2004,"AHW","25-34","MT",22.47
2004,"AHW","25-34","PP",20.72
2004,"AHW","25-34","TH",14.4
