"Year","EducationLevel","Metric","AgeGroup","Sex","Count"
2010,"E6","LFO","15-24","M",58.7
2010,"E6","LFO","15-24","F",83.9
2010,"E6","LFO","25-34","M",200.8
2010,"E6","LFO","25-34","F",231.1
2010,"E6","LFO","55+","M",112.2
2010,"E6","LFO","55+","F",152.8
2010,"E6","LFO","55-64","M",97.3
2010,"E6","LFO","55-64","F",137.7
2010,"E6","EFT","15-24","M",38.9
2010,"E6","EFT","15-24","F",47.6
2010,"E6","EFT","25-34","M",175.8
2010,"E6","EFT","25-34","F",176.6
2010,"E6","EFT","55+","M",86.9
2010,"E6","EFT","55+","F",100.8
2010,"E6","EFT","55-64","M",78.9
2010,"E6","EFT","55-64","F",95.1
2010,"E6","EPT","15-24","M",12.3
2010,"E6","EPT","15-24","F",28.6
2010,"E6","EPT","25-34","M",10.7
2010,"E6","EPT","25-34","F",39.8
2010,"E6","EPT","55+","M",15.2
2010,"E6","EPT","55+","F",44.6
2010,"E6","EPT","55-64","M",9.2
2010,"E6","EPT","55-64","F",36.2
2010,"E6","UNE","15-24","M",7.5
2010,"E6","UNE","15-24","F",7.7
2010,"E6","UNE","25-34","M",14.2
2010,"E6","UNE","25-34","F",14.7
2010,"E6","UNE","55+","M",10.1
2010,"E6","UNE","55+","F",7.3
2010,"E6","UNE","55-64","M",9.2
2010,"E6","UNE","55-64","F",6.4
2010,"E6","NLF","15-24","M",11.4
2010,"E6","NLF","15-24","F",12.9
2010,"E6","NLF","25-34","M",13.3
2010,"E6","NLF","25-34","F",32.6
2010,"E6","NLF","55+","M",94.8
2010,"E6","NLF","55+","F",194.2
2010,"E6","NLF","55-64","M",35.9
2010,"E6","NLF","55-64","F",64.6
2010,"E6","URT","15-24","M",12.8
2010,"E6","URT","15-24","F",9.2
2010,"E6","URT","25-34","M",7.1
2010,"E6","URT","25-34","F",6.4
2010,"E6","URT","55+","M",9
2010,"E6","URT","55+","F",4.8
2010,"E6","URT","55-64","M",9.5
2010,"E6","URT","55-64","F",4.6
2010,"E6","PRT","15-24","M",83.7
2010,"E6","PRT","15-24","F",86.7
2010,"E6","PRT","25-34","M",93.8
2010,"E6","PRT","25-34","F",87.6
2010,"E6","PRT","55+","M",54.2
2010,"E6","PRT","55+","F",44
2010,"E6","PRT","55-64","M",73
2010,"E6","PRT","55-64","F",68.1
2010,"E6","ERT","15-24","M",73
2010,"E6","ERT","15-24","F",78.7
2010,"E6","ERT","25-34","M",87.2
2010,"E6","ERT","25-34","F",82.1
2010,"E6","ERT","55+","M",49.3
2010,"E6","ERT","55+","F",41.9
2010,"E6","ERT","55-64","M",66.1
2010,"E6","ERT","55-64","F",64.9
2010,"E7","LFO","15-24","M",9.7
2010,"E7","LFO","15-24","F",15.2
2010,"E7","LFO","25-34","M",13.8
2010,"E7","LFO","25-34","F",19.4
2010,"E7","LFO","55+","M",17.3
2010,"E7","LFO","55+","F",14.1
2010,"E7","LFO","55-64","M",13.7
2010,"E7","LFO","55-64","F",11.9
2010,"E7","EFT","15-24","M",6.5
2010,"E7","EFT","15-24","F",6.6
2010,"E7","EFT","25-34","M",11.3
2010,"E7","EFT","25-34","F",12.6
2010,"E7","EFT","55+","M",12.8
2010,"E7","EFT","55+","F",8.3
2010,"E7","EFT","55-64","M",11
2010,"E7","EFT","55-64","F",7.1
2010,"E7","EPT","15-24","M",2.1
2010,"E7","EPT","15-24","F",8
2010,"E7","EPT","25-34","F",5.2
2010,"E7","EPT","55+","M",3.7
2010,"E7","EPT","55+","F",5.1
2010,"E7","EPT","55-64","M",1.9
2010,"E7","EPT","55-64","F",4.1
2010,"E7","UNE","25-34","F",1.5
2010,"E7","NLF","15-24","M",9.3
2010,"E7","NLF","15-24","F",6.6
2010,"E7","NLF","25-34","F",4
2010,"E7","NLF","55+","M",17.7
2010,"E7","NLF","55+","F",24.4
2010,"E7","NLF","55-64","M",4.2
2010,"E7","NLF","55-64","F",7.6
2010,"E7","URT","25-34","F",7.7
2010,"E7","PRT","15-24","M",51.1
2010,"E7","PRT","15-24","F",69.7
2010,"E7","PRT","25-34","M",91.4
2010,"E7","PRT","25-34","F",83.3
2010,"E7","PRT","55+","M",49.6
2010,"E7","PRT","55+","F",36.6
2010,"E7","PRT","55-64","M",76.5
2010,"E7","PRT","55-64","F",61
2010,"E7","ERT","15-24","M",44.7
2010,"E7","ERT","15-24","F",67
2010,"E7","ERT","25-34","M",84.1
2010,"E7","ERT","25-34","F",76.8
2010,"E7","ERT","55+","M",47.3
2010,"E7","ERT","55+","F",34.8
2010,"E7","ERT","55-64","M",72.1
2010,"E7","ERT","55-64","F",57.4
2010,"E8","LFO","15-24","M",33.8
2010,"E8","LFO","15-24","F",54.5
2010,"E8","LFO","25-34","M",168.2
2010,"E8","LFO","25-34","F",204.7
2010,"E8","LFO","55+","M",108.2
2010,"E8","LFO","55+","F",83.7
2010,"E8","LFO","55-64","M",90.8
2010,"E8","LFO","55-64","F",73.1
2010,"E8","EFT","15-24","M",22.7
2010,"E8","EFT","15-24","F",31.7
2010,"E8","EFT","25-34","M",146.4
2010,"E8","EFT","25-34","F",164.3
2010,"E8","EFT","55+","M",86.3
2010,"E8","EFT","55+","F",56.8
2010,"E8","EFT","55-64","M",76.2
2010,"E8","EFT","55-64","F",52.4
2010,"E8","EPT","15-24","M",6.2
2010,"E8","EPT","15-24","F",18.7
2010,"E8","EPT","25-34","M",11.3
2010,"E8","EPT","25-34","F",26.8
2010,"E8","EPT","55+","M",15.8
2010,"E8","EPT","55+","F",22.9
2010,"E8","EPT","55-64","M",9.6
2010,"E8","EPT","55-64","F",16.9
2010,"E8","UNE","15-24","M",4.9
2010,"E8","UNE","15-24","F",4
2010,"E8","UNE","25-34","M",10.5
2010,"E8","UNE","25-34","F",13.5
2010,"E8","UNE","55+","M",6.1
2010,"E8","UNE","55+","F",4.1
2010,"E8","UNE","55-64","M",5
2010,"E8","UNE","55-64","F",3.8
2010,"E8","NLF","15-24","M",9.2
2010,"E8","NLF","15-24","F",15.5
2010,"E8","NLF","25-34","M",11.4
2010,"E8","NLF","25-34","F",32.6
2010,"E8","NLF","55+","M",94
2010,"E8","NLF","55+","F",100.8
2010,"E8","NLF","55-64","M",29.3
2010,"E8","NLF","55-64","F",42.4
2010,"E8","URT","15-24","M",14.5
2010,"E8","URT","15-24","F",7.3
2010,"E8","URT","25-34","M",6.2
2010,"E8","URT","25-34","F",6.6
2010,"E8","URT","55+","M",5.6
2010,"E8","URT","55+","F",4.9
2010,"E8","URT","55-64","M",5.5
2010,"E8","URT","55-64","F",5.2
2010,"E8","PRT","15-24","M",78.4
2010,"E8","PRT","15-24","F",77.9
2010,"E8","PRT","25-34","M",93.7
2010,"E8","PRT","25-34","F",86.3
2010,"E8","PRT","55+","M",53.5
2010,"E8","PRT","55+","F",45.4
2010,"E8","PRT","55-64","M",75.6
2010,"E8","PRT","55-64","F",63.3
2010,"E8","ERT","15-24","M",67.1
2010,"E8","ERT","15-24","F",72.1
2010,"E8","ERT","25-34","M",87.8
2010,"E8","ERT","25-34","F",80.6
2010,"E8","ERT","55+","M",50.5
2010,"E8","ERT","55+","F",43.1
2010,"E8","ERT","55-64","M",71.4
2010,"E8","ERT","55-64","F",60
2010,"E9","LFO","15-24","M",4.1
2010,"E9","LFO","15-24","F",5.9
2010,"E9","LFO","25-34","M",59.8
2010,"E9","LFO","25-34","F",83
2010,"E9","LFO","55+","M",91.6
2010,"E9","LFO","55+","F",45.5
2010,"E9","LFO","55-64","M",70.8
2010,"E9","LFO","55-64","F",40.9
2010,"E9","EFT","15-24","M",2.9
2010,"E9","EFT","15-24","F",3.6
2010,"E9","EFT","25-34","M",51.4
2010,"E9","EFT","25-34","F",64.3
2010,"E9","EFT","55+","M",73.2
2010,"E9","EFT","55+","F",31.5
2010,"E9","EFT","55-64","M",60
2010,"E9","EFT","55-64","F",29.7
2010,"E9","EPT","15-24","F",1.9
2010,"E9","EPT","25-34","M",5.3
2010,"E9","EPT","25-34","F",12.9
2010,"E9","EPT","55+","M",14.8
2010,"E9","EPT","55+","F",11.9
2010,"E9","EPT","55-64","M",7.8
2010,"E9","EPT","55-64","F",9.4
2010,"E9","UNE","25-34","M",3.1
2010,"E9","UNE","25-34","F",5.9
2010,"E9","UNE","55+","M",3.7
2010,"E9","UNE","55+","F",2.1
2010,"E9","UNE","55-64","M",3
2010,"E9","UNE","55-64","F",1.8
2010,"E9","NLF","15-24","M",1.7
2010,"E9","NLF","15-24","F",2.5
2010,"E9","NLF","25-34","M",8.8
2010,"E9","NLF","25-34","F",12.5
2010,"E9","NLF","55+","M",69.7
2010,"E9","NLF","55+","F",37.6
2010,"E9","NLF","55-64","M",19
2010,"E9","NLF","55-64","F",16.9
2010,"E9","URT","25-34","M",5.2
2010,"E9","URT","25-34","F",7.1
2010,"E9","URT","55+","M",4
2010,"E9","URT","55+","F",4.6
2010,"E9","URT","55-64","M",4.2
2010,"E9","URT","55-64","F",4.4
2010,"E9","PRT","15-24","M",70.7
2010,"E9","PRT","15-24","F",69.4
2010,"E9","PRT","25-34","M",87.2
2010,"E9","PRT","25-34","F",86.9
2010,"E9","PRT","55+","M",56.8
2010,"E9","PRT","55+","F",54.8
2010,"E9","PRT","55-64","M",78.8
2010,"E9","PRT","55-64","F",70.8
2010,"E9","ERT","15-24","M",60.3
2010,"E9","ERT","15-24","F",64.7
2010,"E9","ERT","25-34","M",82.7
2010,"E9","ERT","25-34","F",80.8
2010,"E9","ERT","55+","M",54.5
2010,"E9","ERT","55+","F",52.2
2010,"E9","ERT","55-64","M",75.4
2010,"E9","ERT","55-64","F",67.8
2011,"E0","LFO","15-24","M",12.3
2011,"E0","LFO","15-24","F",7.3
2011,"E0","LFO","25-34","M",7.1
2011,"E0","LFO","25-34","F",3.6
2011,"E0","LFO","55+","M",28.2
2011,"E0","LFO","55+","F",20.9
2011,"E0","LFO","55-64","M",18.2
2011,"E0","LFO","55-64","F",14.4
2011,"E0","EFT","15-24","M",5.5
2011,"E0","EFT","15-24","F",2.3
2011,"E0","EFT","25-34","M",6
2011,"E0","EFT","25-34","F",2
2011,"E0","EFT","55+","M",20.8
2011,"E0","EFT","55+","F",12.1
2011,"E0","EFT","55-64","M",14.9
2011,"E0","EFT","55-64","F",9.9
2011,"E0","EPT","15-24","M",4.4
2011,"E0","EPT","15-24","F",3.3
2011,"E0","EPT","55+","M",5.9
2011,"E0","EPT","55+","F",7.2
2011,"E0","EPT","55-64","M",2.1
2011,"E0","EPT","55-64","F",3
2011,"E0","UNE","15-24","M",2.4
2011,"E0","UNE","15-24","F",1.7
2011,"E0","UNE","55+","M",1.5
2011,"E0","UNE","55+","F",1.5
2011,"E0","UNE","55-64","F",1.5
2011,"E0","NLF","15-24","M",16.9
2011,"E0","NLF","15-24","F",18.9
2011,"E0","NLF","25-34","M",2.7
2011,"E0","NLF","25-34","F",6.9
2011,"E0","NLF","55+","M",149.6
2011,"E0","NLF","55+","F",224.1
2011,"E0","NLF","55-64","M",21.3
2011,"E0","NLF","55-64","F",32.1
2011,"E0","URT","15-24","M",19.5
2011,"E0","URT","15-24","F",23.3
2011,"E0","URT","55+","M",5.3
2011,"E0","URT","55+","F",7.2
2011,"E0","URT","55-64","F",10.4
2011,"E0","PRT","15-24","M",42.3
2011,"E0","PRT","15-24","F",27.9
2011,"E0","PRT","25-34","M",72.4
2011,"E0","PRT","25-34","F",34
2011,"E0","PRT","55+","M",15.9
2011,"E0","PRT","55+","F",8.5
2011,"E0","PRT","55-64","M",46
2011,"E0","PRT","55-64","F",31
2011,"E0","ERT","15-24","M",34
2011,"E0","ERT","15-24","F",21.4
2011,"E0","ERT","25-34","M",64.3
2011,"E0","ERT","25-34","F",30.2
2011,"E0","ERT","55+","M",15
2011,"E0","ERT","55+","F",7.9
2011,"E0","ERT","55-64","M",42.9
2011,"E0","ERT","55-64","F",28
2011,"E1+2","LFO","15-24","M",147.1
2011,"E1+2","LFO","15-24","F",130.1
2011,"E1+2","LFO","25-34","M",40.5
2011,"E1+2","LFO","25-34","F",21.6
2011,"E1+2","LFO","55+","M",61
2011,"E1+2","LFO","55+","F",50.8
2011,"E1+2","LFO","55-64","M",46.5
2011,"E1+2","LFO","55-64","F",40.1
2011,"E1+2","EFT","15-24","M",29.8
2011,"E1+2","EFT","15-24","F",15.7
2011,"E1+2","EFT","25-34","M",30.1
2011,"E1+2","EFT","25-34","F",13.3
2011,"E1+2","EFT","55+","M",47.7
2011,"E1+2","EFT","55+","F",29.6
2011,"E1+2","EFT","55-64","M",37.8
2011,"E1+2","EFT","55-64","F",24.9
2011,"E1+2","EPT","15-24","M",75.3
2011,"E1+2","EPT","15-24","F",85
2011,"E1+2","EPT","25-34","M",3.3
2011,"E1+2","EPT","25-34","F",4.4
2011,"E1+2","EPT","55+","M",8.1
2011,"E1+2","EPT","55+","F",16.9
2011,"E1+2","EPT","55-64","M",4.5
2011,"E1+2","EPT","55-64","F",11.4
2011,"E1+2","UNE","15-24","M",42
2011,"E1+2","UNE","15-24","F",29.4
2011,"E1+2","UNE","25-34","M",7.1
2011,"E1+2","UNE","25-34","F",3.8
2011,"E1+2","UNE","55+","M",5.2
2011,"E1+2","UNE","55+","F",4.3
2011,"E1+2","UNE","55-64","M",4.3
2011,"E1+2","UNE","55-64","F",3.8
2011,"E1+2","NLF","15-24","M",176.7
2011,"E1+2","NLF","15-24","F",150.3
2011,"E1+2","NLF","25-34","M",9.1
2011,"E1+2","NLF","25-34","F",16.3
2011,"E1+2","NLF","55+","M",135.8
2011,"E1+2","NLF","55+","F",214.8
2011,"E1+2","NLF","55-64","M",34.1
2011,"E1+2","NLF","55-64","F",47.3
2011,"E1+2","URT","15-24","M",28.6
2011,"E1+2","URT","15-24","F",22.6
2011,"E1+2","URT","25-34","M",17.5
2011,"E1+2","URT","25-34","F",17.6
2011,"E1+2","URT","55+","M",8.5
2011,"E1+2","URT","55+","F",8.5
2011,"E1+2","URT","55-64","M",9.2
2011,"E1+2","URT","55-64","F",9.5
2011,"E1+2","PRT","15-24","M",45.4
2011,"E1+2","PRT","15-24","F",46.4
2011,"E1+2","PRT","25-34","M",81.7
2011,"E1+2","PRT","25-34","F",57.1
2011,"E1+2","PRT","55+","M",31
2011,"E1+2","PRT","55+","F",19.1
2011,"E1+2","PRT","55-64","M",57.7
2011,"E1+2","PRT","55-64","F",45.9
2011,"E1+2","ERT","15-24","M",32.5
2011,"E1+2","ERT","15-24","F",35.9
2011,"E1+2","ERT","25-34","M",67.3
2011,"E1+2","ERT","25-34","F",47.1
2011,"E1+2","ERT","55+","M",28.4
2011,"E1+2","ERT","55+","F",17.5
2011,"E1+2","ERT","55-64","M",52.5
2011,"E1+2","ERT","55-64","F",41.5
2011,"E3","LFO","15-24","M",165.1
2011,"E3","LFO","15-24","F",134.4
2011,"E3","LFO","25-34","M",160.2
2011,"E3","LFO","25-34","F",99.9
2011,"E3","LFO","55+","M",133.7
2011,"E3","LFO","55+","F",141.4
2011,"E3","LFO","55-64","M",110.4
2011,"E3","LFO","55-64","F",123.1
2011,"E3","EFT","15-24","M",85
2011,"E3","EFT","15-24","F",49.3
2011,"E3","EFT","25-34","M",135.1
2011,"E3","EFT","25-34","F",67.8
2011,"E3","EFT","55+","M",106.4
2011,"E3","EFT","55+","F",95.9
2011,"E3","EFT","55-64","M",93.6
2011,"E3","EFT","55-64","F",88.7
2011,"E3","EPT","15-24","M",54.7
2011,"E3","EPT","15-24","F",67.9
2011,"E3","EPT","25-34","M",9.7
2011,"E3","EPT","25-34","F",23.3
2011,"E3","EPT","55+","M",19.7
2011,"E3","EPT","55+","F",37.4
2011,"E3","EPT","55-64","M",10.2
2011,"E3","EPT","55-64","F",27.9
2011,"E3","UNE","15-24","M",25.4
2011,"E3","UNE","15-24","F",17.2
2011,"E3","UNE","25-34","M",15.5
2011,"E3","UNE","25-34","F",8.9
2011,"E3","UNE","55+","M",7.6
2011,"E3","UNE","55+","F",8.2
2011,"E3","UNE","55-64","M",6.6
2011,"E3","UNE","55-64","F",6.5
2011,"E3","NLF","15-24","M",61.3
2011,"E3","NLF","15-24","F",66.4
2011,"E3","NLF","25-34","M",20.1
2011,"E3","NLF","25-34","F",42.8
2011,"E3","NLF","55+","M",168.3
2011,"E3","NLF","55+","F",304.5
2011,"E3","NLF","55-64","M",49.7
2011,"E3","NLF","55-64","F",94.6
2011,"E3","URT","15-24","M",15.4
2011,"E3","URT","15-24","F",12.8
2011,"E3","URT","25-34","M",9.7
2011,"E3","URT","25-34","F",8.9
2011,"E3","URT","55+","M",5.7
2011,"E3","URT","55+","F",5.8
2011,"E3","URT","55-64","M",6
2011,"E3","URT","55-64","F",5.3
2011,"E3","PRT","15-24","M",72.9
2011,"E3","PRT","15-24","F",66.9
2011,"E3","PRT","25-34","M",88.9
2011,"E3","PRT","25-34","F",70
2011,"E3","PRT","55+","M",44.3
2011,"E3","PRT","55+","F",31.7
2011,"E3","PRT","55-64","M",69
2011,"E3","PRT","55-64","F",56.5
2011,"E3","ERT","15-24","M",61.7
2011,"E3","ERT","15-24","F",58.4
2011,"E3","ERT","25-34","M",80.3
2011,"E3","ERT","25-34","F",63.8
2011,"E3","ERT","55+","M",41.8
2011,"E3","ERT","55+","F",29.9
2011,"E3","ERT","55-64","M",64.8
2011,"E3","ERT","55-64","F",53.6
2011,"E4","LFO","15-24","M",98
2011,"E4","LFO","15-24","F",103.8
2011,"E4","LFO","25-34","M",49.3
2011,"E4","LFO","25-34","F",40.4
2011,"E4","LFO","55+","M",37.8
2011,"E4","LFO","55+","F",34.8
2011,"E4","LFO","55-64","M",31.6
2011,"E4","LFO","55-64","F",29
2011,"E4","EFT","15-24","M",40.7
2011,"E4","EFT","15-24","F",31.1
2011,"E4","EFT","25-34","M",38.8
2011,"E4","EFT","25-34","F",26.8
2011,"E4","EFT","55+","M",29
2011,"E4","EFT","55+","F",23.3
2011,"E4","EFT","55-64","M",25.4
2011,"E4","EFT","55-64","F",20.8
2011,"E4","EPT","15-24","M",41.1
2011,"E4","EPT","15-24","F",60.5
2011,"E4","EPT","25-34","M",4.2
2011,"E4","EPT","25-34","F",9.2
2011,"E4","EPT","55+","M",5.5
2011,"E4","EPT","55+","F",9.4
2011,"E4","EPT","55-64","M",3
2011,"E4","EPT","55-64","F",6.2
2011,"E4","UNE","15-24","M",16.2
2011,"E4","UNE","15-24","F",12.3
2011,"E4","UNE","25-34","M",6.3
2011,"E4","UNE","25-34","F",4.4
2011,"E4","UNE","55+","M",3.4
2011,"E4","UNE","55+","F",2.1
2011,"E4","UNE","55-64","M",3.1
2011,"E4","UNE","55-64","F",2
2011,"E4","NLF","15-24","M",59.1
2011,"E4","NLF","15-24","F",63
2011,"E4","NLF","25-34","M",9.3
2011,"E4","NLF","25-34","F",14.6
2011,"E4","NLF","55+","M",46.9
2011,"E4","NLF","55+","F",50.8
2011,"E4","NLF","55-64","M",17.1
2011,"E4","NLF","55-64","F",18.9
2011,"E4","URT","15-24","M",16.5
2011,"E4","URT","15-24","F",11.8
2011,"E4","URT","25-34","M",12.8
2011,"E4","URT","25-34","F",10.9
2011,"E4","URT","55+","M",9
2011,"E4","URT","55+","F",6
2011,"E4","URT","55-64","M",9.8
2011,"E4","URT","55-64","F",6.9
2011,"E4","PRT","15-24","M",62.4
2011,"E4","PRT","15-24","F",62.2
2011,"E4","PRT","25-34","M",84.1
2011,"E4","PRT","25-34","F",73.6
2011,"E4","PRT","55+","M",44.6
2011,"E4","PRT","55+","F",40.7
2011,"E4","PRT","55-64","M",64.9
2011,"E4","PRT","55-64","F",60.5
2011,"E4","ERT","15-24","M",52.1
2011,"E4","ERT","15-24","F",54.9
2011,"E4","ERT","25-34","M",73.4
2011,"E4","ERT","25-34","F",65.6
2011,"E4","ERT","55+","M",40.7
2011,"E4","ERT","55+","F",38.2
2011,"E4","ERT","55-64","M",58.5
2011,"E4","ERT","55-64","F",56.4
2011,"E5","LFO","15-24","M",16.2
2011,"E5","LFO","15-24","F",8.6
2011,"E5","LFO","25-34","M",56
2011,"E5","LFO","25-34","F",20.8
2011,"E5","LFO","55+","M",77.7
2011,"E5","LFO","55+","F",29.3
2011,"E5","LFO","55-64","M",60.5
2011,"E5","LFO","55-64","F",23
2011,"E5","EFT","15-24","M",13
2011,"E5","EFT","15-24","F",4.9
2011,"E5","EFT","25-34","M",48.6
2011,"E5","EFT","25-34","F",14.6
2011,"E5","EFT","55+","M",61
2011,"E5","EFT","55+","F",18.6
2011,"E5","EFT","55-64","M",50.4
2011,"E5","EFT","55-64","F",15.9
2011,"E5","EPT","15-24","F",2.9
2011,"E5","EPT","25-34","M",2
2011,"E5","EPT","25-34","F",4.9
2011,"E5","EPT","55+","M",11.1
2011,"E5","EPT","55+","F",9.1
2011,"E5","EPT","55-64","M",5.5
2011,"E5","EPT","55-64","F",5.9
2011,"E5","UNE","15-24","M",1.8
2011,"E5","UNE","25-34","M",5.5
2011,"E5","UNE","55+","M",5.6
2011,"E5","UNE","55+","F",1.6
2011,"E5","UNE","55-64","M",4.7
2011,"E5","NLF","15-24","M",2.7
2011,"E5","NLF","25-34","M",4.9
2011,"E5","NLF","25-34","F",3.4
2011,"E5","NLF","55+","M",117.4
2011,"E5","NLF","55+","F",69.5
2011,"E5","NLF","55-64","M",24.3
2011,"E5","NLF","55-64","F",16.6
2011,"E5","URT","15-24","M",11.1
2011,"E5","URT","25-34","M",9.8
2011,"E5","URT","55+","M",7.2
2011,"E5","URT","55+","F",5.5
2011,"E5","URT","55-64","M",7.8
2011,"E5","PRT","15-24","M",85.7
2011,"E5","PRT","15-24","F",88.7
2011,"E5","PRT","25-34","M",92
2011,"E5","PRT","25-34","F",86
2011,"E5","PRT","55+","M",39.8
2011,"E5","PRT","55+","F",29.7
2011,"E5","PRT","55-64","M",71.3
2011,"E5","PRT","55-64","F",58.1
2011,"E5","ERT","15-24","M",76.2
2011,"E5","ERT","15-24","F",80.4
2011,"E5","ERT","25-34","M",83.1
2011,"E5","ERT","25-34","F",80.6
2011,"E5","ERT","55+","M",37
2011,"E5","ERT","55+","F",28
2011,"E5","ERT","55-64","M",65.9
2011,"E5","ERT","55-64","F",54.8
2011,"E6","LFO","15-24","M",67.5
2011,"E6","LFO","15-24","F",82.5
2011,"E6","LFO","25-34","M",214.6
2011,"E6","LFO","25-34","F",227.9
2011,"E6","LFO","55+","M",120.2
2011,"E6","LFO","55+","F",149.3
2011,"E6","LFO","55-64","M",106
2011,"E6","LFO","55-64","F",127.4
2011,"E6","EFT","15-24","M",45.8
2011,"E6","EFT","15-24","F",47.9
2011,"E6","EFT","25-34","M",189
2011,"E6","EFT","25-34","F",175.9
2011,"E6","EFT","55+","M",97.3
2011,"E6","EFT","55+","F",94
2011,"E6","EFT","55-64","M",88.7
2011,"E6","EFT","55-64","F",84.2
2011,"E6","EPT","15-24","M",14.5
2011,"E6","EPT","15-24","F",27.7
2011,"E6","EPT","25-34","M",13.2
2011,"E6","EPT","25-34","F",37
2011,"E6","EPT","55+","M",15.4
2011,"E6","EPT","55+","F",45.5
2011,"E6","EPT","55-64","M",10.5
2011,"E6","EPT","55-64","F",34.7
2011,"E6","UNE","15-24","M",7.2
2011,"E6","UNE","15-24","F",6.9
2011,"E6","UNE","25-34","M",12.4
2011,"E6","UNE","25-34","F",15.1
2011,"E6","UNE","55+","M",7.5
2011,"E6","UNE","55+","F",9.7
2011,"E6","UNE","55-64","M",6.8
2011,"E6","UNE","55-64","F",8.5
2011,"E6","NLF","15-24","M",9
2011,"E6","NLF","15-24","F",12.9
2011,"E6","NLF","25-34","M",13.9
2011,"E6","NLF","25-34","F",37.5
2011,"E6","NLF","55+","M",102.2
2011,"E6","NLF","55+","F",199.7
2011,"E6","NLF","55-64","M",41.5
2011,"E6","NLF","55-64","F",68.4
2011,"E6","URT","15-24","M",10.7
2011,"E6","URT","15-24","F",8.4
2011,"E6","URT","25-34","M",5.8
2011,"E6","URT","25-34","F",6.6
2011,"E6","URT","55+","M",6.2
2011,"E6","URT","55+","F",6.5
2011,"E6","URT","55-64","M",6.4
2011,"E6","URT","55-64","F",6.7
2011,"E6","PRT","15-24","M",88.1
2011,"E6","PRT","15-24","F",86.5
2011,"E6","PRT","25-34","M",94
2011,"E6","PRT","25-34","F",85.9
2011,"E6","PRT","55+","M",54
2011,"E6","PRT","55+","F",42.8
2011,"E6","PRT","55-64","M",71.9
2011,"E6","PRT","55-64","F",65.1
2011,"E6","ERT","15-24","M",78.7
2011,"E6","ERT","15-24","F",79.2
2011,"E6","ERT","25-34","M",88.5
2011,"E6","ERT","25-34","F",80.2
2011,"E6","ERT","55+","M",50.7
2011,"E6","ERT","55+","F",40
2011,"E6","ERT","55-64","M",67.3
2011,"E6","ERT","55-64","F",60.7
2011,"E7","LFO","15-24","M",9.9
2011,"E7","LFO","15-24","F",12.2
2011,"E7","LFO","25-34","M",12.3
2011,"E7","LFO","25-34","F",14.6
2011,"E7","LFO","55+","M",18.9
2011,"E7","LFO","55+","F",18.3
2011,"E7","LFO","55-64","M",13.3
2011,"E7","LFO","55-64","F",14.9
2011,"E7","EFT","15-24","M",6.1
2011,"E7","EFT","15-24","F",5.3
2011,"E7","EFT","25-34","M",9.6
2011,"E7","EFT","25-34","F",11.3
2011,"E7","EFT","55+","M",14.4
2011,"E7","EFT","55+","F",12.3
2011,"E7","EFT","55-64","M",11.3
2011,"E7","EFT","55-64","F",10.8
2011,"E7","EPT","15-24","M",2.3
2011,"E7","EPT","15-24","F",5.6
2011,"E7","EPT","25-34","M",1.6
2011,"E7","EPT","25-34","F",2.4
2011,"E7","EPT","55+","M",3.7
2011,"E7","EPT","55+","F",5.1
2011,"E7","EPT","55-64","F",3.4
2011,"E7","UNE","15-24","M",1.6
2011,"E7","NLF","15-24","M",6.1
2011,"E7","NLF","15-24","F",6.7
2011,"E7","NLF","25-34","M",2.8
2011,"E7","NLF","25-34","F",2.7
2011,"E7","NLF","55+","M",20.6
2011,"E7","NLF","55+","F",24.8
2011,"E7","NLF","55-64","M",7.2
2011,"E7","NLF","55-64","F",6.9
2011,"E7","URT","15-24","M",16.2
2011,"E7","PRT","15-24","M",61.5
2011,"E7","PRT","15-24","F",64.9
2011,"E7","PRT","25-34","M",81.5
2011,"E7","PRT","25-34","F",83.9
2011,"E7","PRT","55+","M",47.8
2011,"E7","PRT","55+","F",42.5
2011,"E7","PRT","55-64","M",65.2
2011,"E7","PRT","55-64","F",68.3
2011,"E7","ERT","15-24","M",52.2
2011,"E7","ERT","15-24","F",58
2011,"E7","ERT","25-34","M",74.2
2011,"E7","ERT","25-34","F",78.7
2011,"E7","ERT","55+","M",45.8
2011,"E7","ERT","55+","F",40.4
2011,"E7","ERT","55-64","M",62.3
2011,"E7","ERT","55-64","F",65.1
2011,"E8","LFO","15-24","M",41.6
2011,"E8","LFO","15-24","F",56.4
2011,"E8","LFO","25-34","M",165.7
2011,"E8","LFO","25-34","F",199
2011,"E8","LFO","55+","M",113.4
2011,"E8","LFO","55+","F",90.2
2011,"E8","LFO","55-64","M",92.7
2011,"E8","LFO","55-64","F",79.4
2011,"E8","EFT","15-24","M",28.1
2011,"E8","EFT","15-24","F",35
2011,"E8","EFT","25-34","M",141.4
2011,"E8","EFT","25-34","F",159.9
2011,"E8","EFT","55+","M",90.8
2011,"E8","EFT","55+","F",64.7
2011,"E8","EFT","55-64","M",78.7
2011,"E8","EFT","55-64","F",58.7
2011,"E8","EPT","15-24","M",9.9
2011,"E8","EPT","15-24","F",16.8
2011,"E8","EPT","25-34","M",12.6
2011,"E8","EPT","25-34","F",26.7
2011,"E8","EPT","55+","M",15.5
2011,"E8","EPT","55+","F",21.4
2011,"E8","EPT","55-64","M",8.7
2011,"E8","EPT","55-64","F",16.8
